,speed(RPM),max_torque
499,4407,239.7658746
500,4415,239.4827949
501,4423,239.4827949
502,4430,239.199775
503,4438,239.199775
504,4446,239.199775
505,4454,238.9168146
506,4462,238.9168146
507,4469,238.6339131
508,4477,238.6339131
509,4485,238.6339131
510,4493,238.6339131
511,4500,238.3510703
512,4508,238.3510703
513,4516,238.3510703
514,4524,238.0682857
515,4531,237.7855589
516,4539,237.7855589
517,4547,237.5028896
518,4555,237.5028896
519,4563,237.5028896
520,4570,237.5028896
521,4578,237.2202774
522,4586,236.9377218
523,4594,236.9377218
524,4601,236.9377218
525,4609,236.9377218
526,4617,236.6552225
527,4625,236.6552225
528,4633,236.3727791
529,4640,236.0903912
530,4648,235.8080584
531,4656,235.8080584
532,4664,235.5257804
533,4671,235.5257804
534,4679,235.5257804
535,4687,235.2435568
536,4695,235.2435568
537,4702,234.9613871
538,4710,234.9613871
539,4718,234.3972082
540,4726,234.3972082
541,4734,234.3972082
542,4741,234.1151982
543,4749,234.1151982
544,4757,233.8332407
545,4765,233.8332407
546,4772,233.5513353
547,4780,233.5513353
548,4788,233.5513353
549,4796,233.5513353
550,4803,233.2694816
551,4811,233.2694816
552,4819,232.9876792
553,4827,232.7059278
554,4835,232.7059278
555,4842,232.7059278
556,4850,232.4242271
557,4858,232.4242271
558,4866,232.1425766
559,4873,232.1425766
560,4881,231.8609759
561,4889,231.8609759
562,4897,231.5794248
563,4904,231.5794248
564,4912,231.5794248
565,4920,231.2979227
566,4928,231.2979227
567,4936,231.2979227
568,4943,231.0164695
569,4951,231.0164695
570,4959,231.0164695
571,4967,230.7350646
572,4974,230.7350646
573,4982,230.4537078
574,4990,230.4537078
575,4998,230.4537078
576,5005,229.8911369
577,5013,229.8911369
578,5021,229.6099221
579,5029,229.6099221
580,5037,229.3287538
581,5044,229.3287538
582,5052,229.0476319
583,5060,229.0476319
584,5068,228.7665557
585,5075,228.7665557
586,5083,228.4855252
587,5091,228.2045398
588,5099,227.9235992
589,5107,227.9235992
590,5114,227.6427031
591,5122,227.6427031
592,5130,227.3618511
593,5138,227.3618511
594,5145,227.0810428
595,5153,227.0810428
596,5161,226.800278
597,5169,226.5195563
598,5176,226.2388773
599,5184,225.9582407
600,5192,225.9582407
601,5200,225.6776461
602,5208,225.3970932
603,5215,225.1165816
604,5223,224.8361111
605,5231,224.5556812
606,5239,224.2752916
607,5246,223.7146321
608,5254,223.7146321
609,5262,223.1541299
610,5270,222.8739369
611,5277,222.5937823
612,5285,222.3136656
613,5293,222.0335866
614,5301,221.7535448
615,5309,221.4735401
616,5316,221.1935721
617,5324,220.9136404
618,5332,220.6337447
619,5340,220.3538846
620,5347,219.7942704
621,5355,219.5145155
622,5363,219.234795
623,5371,218.9551087
624,5379,218.675456
625,5386,218.1162508
626,5394,217.8366976
627,5402,217.5571769
628,5410,217.2776884
629,5417,216.9982317
630,5425,216.7188067
631,5433,216.1600501
632,5441,215.8807179
633,5448,215.3221442
634,5456,215.0429022
635,5464,214.7636895
636,5472,214.484506
637,5480,214.2053513
638,5487,213.9262252
639,5495,213.6471273
640,5503,213.3680573
641,5511,213.3680573
642,5518,212.81
643,5526,212.5310121
644,5534,212.2520509
645,5542,211.6942077
646,5549,211.415325
647,5557,211.415325
648,5565,210.8576363
649,5573,210.5788296
650,5581,210.0212901
651,5588,210.0212901
652,5596,209.7425568
653,5604,209.4638473
654,5612,209.4638473
655,5619,208.906499
656,5627,208.6278595
657,5635,208.3492429
658,5643,208.0706487
659,5651,207.7920767
660,5658,207.5135267
661,5666,207.2349984
662,5674,207.2349984
663,5682,206.6780057
664,5689,206.3995407
665,5697,206.1210964
666,5705,205.8426723
667,5713,205.5642684
668,5721,205.2858842
669,5728,205.0075196
670,5736,204.7291742
671,5744,204.4508478
672,5752,204.1725402
673,5759,203.894251
674,5767,203.6159801
675,5775,203.3377271
676,5783,203.0594918
677,5790,202.781274
678,5798,202.5030734
679,5806,202.5030734
680,5814,202.5030734
681,5822,201.3904378
682,5829,201.1123193
683,5837,201.1123193
684,5845,200.8342166
685,5853,200.5561293
686,5860,200.2780572
687,5868,200
688,5876,199.7219575
689,5884,199.7219575
690,5892,199.4439296
691,5899,199.1659158
692,5907,198.887916
693,5915,198.6099299
694,5923,198.3319574
695,5930,198.0539981
696,5938,197.7760518
697,5946,197.4981184
698,5954,197.2201975
699,5962,196.9422889
700,5969,196.6643924
701,5977,196.3865078
702,5985,195.8307732
703,5993,195.8307732
704,6000,195.5529228
705,6008,195.5529228
706,6016,195.2750833
707,6024,194.7194363
708,6032,194.4416284
709,6039,194.4416284
710,6047,194.1638305
711,6055,194.1638305
712,6063,193.6082639
713,6070,193.3304948
714,6078,193.0527349
715,6086,192.774984
716,6094,192.4972418
717,6102,192.2195081
718,6109,191.9417827
719,6117,191.6640655
720,6125,191.3863561
721,6133,191.3863561
722,6140,191.1086544
723,6148,190.8309602
724,6156,190.5532732
725,6164,190.2755933
726,6171,190.2755933
727,6179,189.9979202
728,6187,189.7202538
729,6195,189.4425938
730,6203,189.1649401
731,6210,188.8872924
732,6218,188.8872924
733,6226,188.6096505
734,6234,188.3320142
735,6241,188.0543834
736,6249,187.7767578
737,6257,187.4991373
738,6265,187.2215216
739,6273,186.9439106
740,6280,186.666304
741,6288,186.666304
742,6296,186.3887017
743,6304,186.3887017
744,6312,186.1111035
745,6319,186.1111035
746,6327,185.5559185
747,6335,185.2783314
748,6343,185.2783314
749,6350,185.0007475
750,6358,184.7231669
751,6366,184.4455891
752,6374,184.1680142
753,6382,183.8904418
754,6389,183.8904418
755,6397,183.6128719
756,6405,183.3353041
757,6413,183.0577384
758,6420,183.0577384
759,6428,182.5026125
760,6436,182.5026125
761,6444,182.2250519
762,6452,181.9474926
763,6459,181.6699345
764,6467,181.3923774
765,6475,181.1148211
766,6483,180.8372655
767,6490,180.8372655
768,6498,180.5597104
769,6506,180.2821555
770,6514,180.2821555
771,6522,180.0046009
772,6529,179.7270462
773,6537,179.4494913
774,6545,179.1719361
775,6553,178.8943804
776,6560,178.8943804
777,6568,178.616824
778,6576,178.3392668
779,6584,178.3392668
780,6592,178.0617085
781,6599,177.7841492
782,6607,177.5065885
783,6615,177.2290264
784,6623,177.2290264
785,6630,176.9514626
786,6638,176.9514626
787,6646,176.6738971
788,6654,176.6738971
789,6662,176.3963297
790,6669,176.1187601
791,6677,176.1187601
792,6685,175.8411884
793,6693,175.5636143
794,6701,175.2860376
795,6708,175.2860376
796,6716,175.0084583
797,6724,174.7308762
798,6732,174.4532911
799,6739,174.1757028
800,6747,173.8981114
801,6755,173.6205165
802,6763,173.6205165
803,6771,173.3429181
804,6778,173.065316
805,6786,172.7877101
806,6794,172.7877101
807,6802,172.5101003
808,6810,172.2324864
809,6817,171.9548682
810,6825,171.9548682
811,6833,171.6772457
812,6841,171.3996187
813,6848,171.121987
814,6856,171.121987
815,6864,171.121987
816,6872,171.121987
817,6880,170.5667094
818,6887,170.5667094
819,6895,170.2890631
820,6903,170.0114116
821,6911,169.7337549
822,6918,169.4560928
823,6926,169.4560928
824,6934,169.1784252
825,6942,168.9007519
826,6950,168.9007519
827,6957,168.6230728
828,6965,168.6230728
829,6973,168.3453879
830,6981,168.3453879
831,6989,168.0676969
832,6996,168.0676969
833,7004,167.7899999
834,7012,167.5122965
835,7020,167.2345868
836,7027,167.2345868
837,7035,166.9568707
838,7043,166.6791479
839,7051,166.6791479
840,7059,166.1236821
841,7066,166.1236821
842,7074,165.8459388
843,7082,165.8459388
844,7090,165.5681885
845,7098,165.2904311
846,7105,165.2904311
847,7113,165.0126664
848,7121,165.0126664
849,7129,164.7348943
850,7137,164.7348943
851,7144,164.4571147
852,7152,164.1793275
853,7160,164.1793275
854,7168,163.9015327
855,7175,163.6237301
856,7183,163.6237301
857,7191,163.3459195
858,7199,163.068101
859,7207,163.068101
860,7214,162.5124396
861,7222,162.5124396
862,7230,162.2345965
863,7238,162.2345965
864,7246,161.956745
865,7253,161.956745
866,7261,161.678885
867,7269,161.678885
868,7277,161.4010164
869,7284,161.1231392
870,7292,161.1231392
871,7300,160.8452532
872,7308,160.8452532
873,7316,160.5673584
874,7323,160.2894546
875,7331,160.2894546
876,7339,160.0115417
877,7347,159.7336198
878,7355,159.4556886
879,7362,159.1777482
880,7370,159.1777482
881,7378,158.8997983
882,7386,158.8997983
883,7394,158.621839
884,7401,158.621839
885,7409,158.3438702
886,7417,158.3438702
887,7425,158.3438702
888,7432,158.0658917
889,7440,157.7879035
890,7448,157.7879035
891,7456,157.5099055
892,7464,157.2318977
893,7471,156.9538799
894,7479,156.9538799
895,7487,156.6758521
896,7495,156.6758521
897,7503,156.3978142
898,7510,156.3978142
899,7518,156.1197661
900,7526,156.1197661
901,7534,155.8417078
902,7542,155.5636392
903,7549,155.5636392
904,7557,155.2855602
905,7565,155.2855602
906,7573,155.0074707
907,7581,155.0074707
908,7588,154.7293707
909,7596,154.4512602
910,7604,154.4512602
911,7612,154.1731389
912,7620,154.1731389
913,7627,153.895007
914,7635,153.6168642
915,7643,153.6168642
916,7651,153.3387107
917,7658,153.0605462
918,7666,153.0605462
919,7674,152.7823707
920,7682,152.7823707
921,7690,152.5041842
922,7697,152.2259866
923,7705,152.2259866
924,7713,151.9477779
925,7721,151.669558
926,7729,151.669558
927,7736,151.669558
928,7744,151.3913268
929,7752,151.1130842
930,7760,151.1130842
931,7768,151.1130842
932,7775,150.8348304
933,7783,150.8348304
934,7791,150.5565651
935,7799,150.2782883
936,7807,150.2782883
937,7814,150
938,7822,149.7217001
939,7830,149.7217001
940,7838,149.4433887
941,7846,149.1650655
942,7853,149.1650655
943,7861,148.8867307
944,7869,148.8867307
945,7877,148.608384
946,7885,148.608384
947,7892,148.3300256
948,7900,148.3300256
949,7908,148.0516554
950,7916,148.0516554
951,7923,148.0516554
952,7931,148.0516554
953,7939,147.4948792
954,7947,147.2164732
955,7955,147.2164732
956,7962,146.9380551
957,7970,146.9380551
958,7978,146.9380551
959,7986,146.6596251
960,7994,146.6596251
961,8001,146.381183
962,8009,146.381183
963,8017,146.1027287
964,8025,146.1027287
965,8033,145.8242623
966,8040,145.8242623
967,8048,145.5457838
968,8056,145.5457838
969,8064,145.267293
970,8072,145.267293
971,8079,145.267293
972,8087,144.98879
973,8095,144.7102747
974,8103,144.7102747
975,8111,144.7102747
976,8118,144.4317471
977,8126,144.4317471
978,8134,144.1532073
979,8142,144.1532073
980,8150,143.874655
981,8157,143.874655
982,8165,143.5960904
983,8173,143.5960904
984,8181,143.3175134
985,8189,143.3175134
986,8196,143.0389239
987,8204,142.7603221
988,8212,142.7603221
989,8220,142.7603221
990,8228,142.4817077
991,8235,142.2030809
992,8243,142.2030809
993,8251,142.2030809
994,8259,141.9244416
995,8267,141.9244416
996,8274,141.6457897
997,8282,141.6457897
998,8290,141.6457897
999,8298,141.3671253
1000,8306,141.3671253
1001,8313,141.0884484
1002,8321,141.0884484
1003,8329,140.8097589
1004,8337,140.5310568
1005,8345,140.2523421
1006,8352,140.2523421
1007,8360,139.9736148
1008,8368,139.9736148
1009,8376,139.6948749
1010,8384,139.6948749
1011,8391,139.4161224
1012,8399,139.4161224
1013,8407,139.1373572
1014,8415,139.1373572
1015,8423,138.8585795
1016,8430,138.8585795
1017,8438,138.8585795
1018,8446,138.579789
1019,8454,138.579789
1020,8462,138.300986
1021,8469,138.300986
1022,8477,138.300986
1023,8485,138.300986
1024,8493,138.0221702
1025,8501,138.0221702
1026,8508,137.7433418
1027,8516,137.7433418
1028,8524,137.7433418
1029,8532,137.4645008
1030,8540,137.4645008
1031,8547,137.1856471
1032,8555,137.1856471
1033,8563,136.9067808
1034,8571,136.9067808
1035,8579,136.9067808
1036,8587,136.6279018
1037,8594,136.6279018
1038,8602,136.6279018
1039,8610,136.3490101
1040,8618,136.3490101
1041,8626,136.0701058
1042,8633,136.0701058
1043,8641,136.0701058
1044,8649,135.7911889
1045,8657,135.7911889
1046,8665,135.5122593
1047,8672,135.5122593
1048,8680,135.2333172
1049,8688,135.2333172
1050,8696,134.9543623
1051,8704,134.9543623
1052,8711,134.6753949
1053,8719,134.6753949
1054,8727,134.3964149
1055,8735,134.3964149
1056,8743,134.3964149
1057,8750,134.1174223
1058,8758,134.1174223
1059,8766,133.8384171
